report_num,filing_date,url,report_type,report_name,cik_num
000119312517263656,2017-08-21,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517263656/0001193125-17-263656-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312517247434,2017-08-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517247434/0001193125-17-247434-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312517247421,2017-08-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517247421/0001193125-17-247421-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312517209789,2017-06-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517209789/0001193125-17-209789-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312517208183,2017-06-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517208183/0001193125-17-208183-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312517207707,2017-06-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517207707/0001193125-17-207707-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312517207144,2017-06-19,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517207144/0001193125-17-207144-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312517207134,2017-06-19,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517207134/0001193125-17-207134-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312517204694,2017-06-15,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517204694/0001193125-17-204694-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312517194701,2017-06-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517194701/0001193125-17-194701-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000119312517164304,2017-05-09,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517164304/0001193125-17-164304-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000119312517158773,2017-05-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517158773/0001193125-17-158773-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312517158749,2017-05-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517158749/0001193125-17-158749-index.html,Form 8-K,Form 8-K - Current report:,0001513363
999999999517000867,2017-04-20,https://www.sec.gov/Archives/edgar/data//0001513363/999999999517000867/9999999995-17-000867-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312517128341,2017-04-19,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517128341/0001193125-17-128341-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312517127462,2017-04-18,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517127462/0001193125-17-127462-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312517083865,2017-03-15,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517083865/0001193125-17-083865-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312517067916,2017-03-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517067916/0001193125-17-067916-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
000119312517067903,2017-03-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517067903/0001193125-17-067903-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312517067882,2017-03-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517067882/0001193125-17-067882-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
000119312517067868,2017-03-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312517067868/0001193125-17-067868-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312516782472,2016-12-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516782472/0001193125-16-782472-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312516779607,2016-11-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516779607/0001193125-16-779607-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312516778846,2016-11-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516778846/0001193125-16-778846-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312516778134,2016-11-28,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516778134/0001193125-16-778134-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312516778124,2016-11-28,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516778124/0001193125-16-778124-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312516758985,2016-11-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516758985/0001193125-16-758985-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312516758982,2016-11-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516758982/0001193125-16-758982-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000115864916000135,2016-10-27,https://www.sec.gov/Archives/edgar/data//0001513363/000115864916000135/0001158649-16-000135-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000119312516699019,2016-09-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516699019/0001193125-16-699019-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312516671831,2016-08-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516671831/0001193125-16-671831-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312516671816,2016-08-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516671816/0001193125-16-671816-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312516659967,2016-07-27,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516659967/0001193125-16-659967-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000115864916000127,2016-07-08,https://www.sec.gov/Archives/edgar/data//0001513363/000115864916000127/0001158649-16-000127-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000119312516612608,2016-06-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516612608/0001193125-16-612608-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312516608562,2016-05-31,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516608562/0001193125-16-608562-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312516605696,2016-05-27,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516605696/0001193125-16-605696-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312516605427,2016-05-27,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516605427/0001193125-16-605427-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312516604317,2016-05-26,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516604317/0001193125-16-604317-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312516604277,2016-05-26,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516604277/0001193125-16-604277-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312516583953,2016-05-09,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516583953/0001193125-16-583953-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000119312516579912,2016-05-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516579912/0001193125-16-579912-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312516579882,2016-05-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516579882/0001193125-16-579882-index.html,Form 8-K,Form 8-K - Current report:,0001513363
999999999516004471,2016-05-03,https://www.sec.gov/Archives/edgar/data//0001513363/999999999516004471/9999999995-16-004471-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312516569313,2016-04-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516569313/0001193125-16-569313-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312516569246,2016-04-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516569246/0001193125-16-569246-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312516521417,2016-03-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516521417/0001193125-16-521417-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312516498413,2016-03-09,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516498413/0001193125-16-498413-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
000119312516491703,2016-03-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516491703/0001193125-16-491703-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312516491683,2016-03-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516491683/0001193125-16-491683-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
000119312516491679,2016-03-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516491679/0001193125-16-491679-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312516441880,2016-01-28,https://www.sec.gov/Archives/edgar/data//0001513363/000119312516441880/0001193125-16-441880-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000115864916000065,2016-01-27,https://www.sec.gov/Archives/edgar/data//0001513363/000115864916000065/0001158649-16-000065-index.html,Form 40-APP,Form 40-APP - Application for exemption and other relief filed under the Investment Company Act of 1940:,0001513363
000119312515368300,2015-11-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515368300/0001193125-15-368300-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312515368289,2015-11-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515368289/0001193125-15-368289-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919115067596,2015-08-24,https://www.sec.gov/Archives/edgar/data//0001513363/000120919115067596/0001209191-15-067596-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919115067528,2015-08-24,https://www.sec.gov/Archives/edgar/data//0001513363/000120919115067528/0001209191-15-067528-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312515281099,2015-08-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515281099/0001193125-15-281099-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312515281087,2015-08-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515281087/0001193125-15-281087-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312515281061,2015-08-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515281061/0001193125-15-281061-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312515250818,2015-07-13,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515250818/0001193125-15-250818-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000119312515213346,2015-06-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515213346/0001193125-15-213346-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312515197990,2015-05-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515197990/0001193125-15-197990-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312515194543,2015-05-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515194543/0001193125-15-194543-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000119312515177295,2015-05-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515177295/0001193125-15-177295-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312515177277,2015-05-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515177277/0001193125-15-177277-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312515177243,2015-05-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515177243/0001193125-15-177243-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312515172005,2015-05-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515172005/0001193125-15-172005-index.html,Form 497,Form 497 - Definitive materials:,0001513363
999999999515001094,2015-05-01,https://www.sec.gov/Archives/edgar/data//0001513363/999999999515001094/9999999995-15-001094-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312515157059,2015-04-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515157059/0001193125-15-157059-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312515157042,2015-04-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515157042/0001193125-15-157042-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001513363
000119312515133530,2015-04-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515133530/0001193125-15-133530-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001513363
000119312515133519,2015-04-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515133519/0001193125-15-133519-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000000000015019688,2015-04-06,https://www.sec.gov/Archives/edgar/data//0001513363/000000000015019688/0000000000-15-019688-index.html,Form UPLOAD,Form UPLOAD - SEC-generated letter:,0001513363
000119312515117599,2015-04-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515117599/0001193125-15-117599-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312515094045,2015-03-16,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515094045/0001193125-15-094045-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
000119312515078986,2015-03-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515078986/0001193125-15-078986-index.html,Form N-2,Form N-2 - Registration statement for closed-end investment companies:,0001513363
000119312515078862,2015-03-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515078862/0001193125-15-078862-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312515078824,2015-03-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312515078824/0001193125-15-078824-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
000129993315000352,2015-03-05,https://www.sec.gov/Archives/edgar/data//0001513363/000129993315000352/0001299933-15-000352-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312514450573,2014-12-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514450573/0001193125-14-450573-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919114073045,2014-12-04,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114073045/0001209191-14-073045-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919114072191,2014-12-02,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114072191/0001209191-14-072191-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919114071090,2014-11-25,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114071090/0001209191-14-071090-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312514401135,2014-11-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514401135/0001193125-14-401135-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312514401107,2014-11-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514401107/0001193125-14-401107-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993314001714,2014-11-06,https://www.sec.gov/Archives/edgar/data//0001513363/000129993314001714/0001299933-14-001714-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312514359176,2014-09-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514359176/0001193125-14-359176-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312514359167,2014-09-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514359167/0001193125-14-359167-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312514358238,2014-09-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514358238/0001193125-14-358238-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312514357312,2014-09-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514357312/0001193125-14-357312-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312514357271,2014-09-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514357271/0001193125-14-357271-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312514318587,2014-08-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514318587/0001193125-14-318587-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312514317442,2014-08-21,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514317442/0001193125-14-317442-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312514300887,2014-08-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514300887/0001193125-14-300887-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993314001225,2014-08-07,https://www.sec.gov/Archives/edgar/data//0001513363/000129993314001225/0001299933-14-001225-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312514256245,2014-06-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514256245/0001193125-14-256245-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
999999999714011585,2014-06-30,https://www.sec.gov/Archives/edgar/data//0001513363/999999999714011585/9999999997-14-011585-index.html,Form APP ORDR,Form APP ORDR - 40-APP Order:,0001513363
000119312514243140,2014-06-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514243140/0001193125-14-243140-index.html,Form 8-K,Form 8-K - Current report:,0001513363
999999999714011222,2014-06-18,https://www.sec.gov/Archives/edgar/data//0001513363/999999999714011222/9999999997-14-011222-index.html,Form APP NTC,Form APP NTC - 40-APP Notice:,0001513363
000129993314000910,2014-06-09,https://www.sec.gov/Archives/edgar/data//0001513363/000129993314000910/0001299933-14-000910-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919114039828,2014-06-09,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114039828/0001209191-14-039828-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001513363
000115864914000074,2014-05-30,https://www.sec.gov/Archives/edgar/data//0001513363/000115864914000074/0001158649-14-000074-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000119312514206570,2014-05-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514206570/0001193125-14-206570-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000120919114034192,2014-05-15,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114034192/0001209191-14-034192-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312514196029,2014-05-13,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514196029/0001193125-14-196029-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000129993314000730,2014-05-08,https://www.sec.gov/Archives/edgar/data//0001513363/000129993314000730/0001299933-14-000730-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312514190228,2014-05-08,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514190228/0001193125-14-190228-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312514172995,2014-04-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514172995/0001193125-14-172995-index.html,Form 497,Form 497 - Definitive materials:,0001513363
999999999514001157,2014-04-30,https://www.sec.gov/Archives/edgar/data//0001513363/999999999514001157/9999999995-14-001157-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312514148020,2014-04-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514148020/0001193125-14-148020-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312514148012,2014-04-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514148012/0001193125-14-148012-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000115864914000045,2014-04-02,https://www.sec.gov/Archives/edgar/data//0001513363/000115864914000045/0001158649-14-000045-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000119312514128108,2014-04-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514128108/0001193125-14-128108-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312514128083,2014-04-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514128083/0001193125-14-128083-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312514110611,2014-03-21,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514110611/0001193125-14-110611-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312514110608,2014-03-21,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514110608/0001193125-14-110608-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312514102684,2014-03-17,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514102684/0001193125-14-102684-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
000129993314000369,2014-03-06,https://www.sec.gov/Archives/edgar/data//0001513363/000129993314000369/0001299933-14-000369-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312514086785,2014-03-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312514086785/0001193125-14-086785-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
000120919114010864,2014-02-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919114010864/0001209191-14-010864-index.html,Form 5,Form 5 - Annual statement of changes in beneficial ownership of securities:,0001513363
000115864913000210,2013-12-06,https://www.sec.gov/Archives/edgar/data//0001513363/000115864913000210/0001158649-13-000210-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000129993313002048,2013-11-20,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313002048/0001299933-13-002048-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000129993313001973,2013-11-07,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313001973/0001299933-13-001973-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312513432795,2013-11-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513432795/0001193125-13-432795-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000120919113041170,2013-08-16,https://www.sec.gov/Archives/edgar/data//0001513363/000120919113041170/0001209191-13-041170-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000129993313001422,2013-08-01,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313001422/0001299933-13-001422-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312513315328,2013-08-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513315328/0001193125-13-315328-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000119312513279554,2013-07-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513279554/0001193125-13-279554-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000129993313001093,2013-06-07,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313001093/0001299933-13-001093-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312513230704,2013-05-22,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513230704/0001193125-13-230704-index.html,Form DEFA14A,Form DEFA14A - Additional definitive proxy soliciting materials and Rule 14(a)(12) material:,0001513363
000115864913000105,2013-05-15,https://www.sec.gov/Archives/edgar/data//0001513363/000115864913000105/0001158649-13-000105-index.html,Form 40-APP,Form 40-APP - Application for exemption and other relief filed under the Investment Company Act of 1940:,0001513363
000129993313000824,2013-05-02,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313000824/0001299933-13-000824-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312513196450,2013-05-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513196450/0001193125-13-196450-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
999999999513001322,2013-05-02,https://www.sec.gov/Archives/edgar/data//0001513363/999999999513001322/9999999995-13-001322-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312513192537,2013-05-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513192537/0001193125-13-192537-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312513191383,2013-05-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513191383/0001193125-13-191383-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312513191377,2013-05-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513191377/0001193125-13-191377-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312513152998,2013-04-12,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513152998/0001193125-13-152998-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312513152981,2013-04-12,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513152981/0001193125-13-152981-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312513147805,2013-04-09,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513147805/0001193125-13-147805-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312513147792,2013-04-09,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513147792/0001193125-13-147792-index.html,Form POS 8C,Form POS 8C - Post-effective amendments filed by certain investment companies [Section 8(c)]:,0001513363
000119312513127023,2013-03-26,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513127023/0001193125-13-127023-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
000129993313000453,2013-03-07,https://www.sec.gov/Archives/edgar/data//0001513363/000129993313000453/0001299933-13-000453-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312513096290,2013-03-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513096290/0001193125-13-096290-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
